token_id,count,tokens,prob
25063,4102608,▁trom,8.904262612705138e-07
25064,3705775,!...,8.042979924866666e-07
25065,50428097,▁Meanwhile,1.0944867721872725e-05
25066,99661,стана,2.163033163891863e-08
25067,204468,▁Reino,4.437754637768449e-08
25068,23848287,▁Arist,5.176010243024973e-06
25069,23753,$}}%,5.155329240317017e-09
25070,160198,▁solem,3.47692263562626e-08
25071,45642498,closure,9.906205723088072e-06
25072,19694040,ignation,4.2743763007608695e-06
25073,196268,łod,4.259782593097883e-08
25074,84334647,▁divor,1.8303914101415137e-05
25075,120677,▁международ,2.6191624920377914e-08
25076,906684,"=""<?",1.9678586018303346e-07
25077,1180116,▁molt,2.561312895956703e-07
25078,278549805,▁skills,6.045619309565542e-05
25079,24185628,▁Cir,5.249226422928892e-06
25080,91962,▁Después,1.9959347770725107e-08
25081,31463783,▁lun,6.828870479976822e-06
25082,42822973,▁coron,9.294258614246879e-06
25083,14702614,▁Comics,3.191041799490352e-06
25084,21528,стори,4.672417289838957e-09
25085,11837011,▁Items,2.569093963973147e-06
25086,89132355,▁Think,1.9345204226405784e-05
25087,93422,игра,2.027622482587026e-08
25088,57549865,▁grows,1.2490569688493954e-05
25089,2413437,portal,5.238101433824351e-07
25090,6005787,▁nich,1.3034904783486638e-06
25091,61320862,▁restrictions,1.3309023403782453e-05
25092,9391569,▁Lau,2.0383374848715885e-06
25093,18511,шення,4.017610388898593e-09
25094,399193,▁Sozial,8.664048100997225e-08
25095,9141,▁кі,1.9839542199190775e-09
25096,3620429,mana,7.857745752617225e-07
25097,8319213,▁lieutenant,1.805594326414577e-06
25098,3253052,Attr,7.060394095849683e-07
25099,5052419,umeric,1.0965723658078247e-06
25100,80409327,▁drives,1.7451966264358717e-05
25101,38714437,asis,8.402545745316844e-06
25102,51284,бай,1.1130632120591837e-08
25103,8357121,NL,1.81382184381625e-06
25104,69135,Zygote,1.500499671743851e-08
25105,8220903,physics,1.784257214571207e-06
25106,23098002,▁internally,5.013169077737588e-06
25107,153205,вается,3.325147207774885e-08
25108,4544278,Hidden,9.862859112335003e-07
25109,42599,▁Дата,9.245647720635902e-09
25110,17056983,▁unsafe,3.7020318785622983e-06
25111,5484381,▁Roc,1.1903250003931748e-06
25112,2360302,▁instantiate,5.122777719268612e-07
25113,41758,udni,9.06311785530914e-09
25114,31032539,▁Room,6.7352736794500985e-06
25115,87494,▁Пред,1.898961716634939e-08
25116,121044,▁maja,2.6271278262321938e-08
25117,28554137,achment,6.197363592309099e-06
25118,3819442,uuid,8.2896817346419e-07
25119,2590153,Projects,5.621644212434152e-07
25120,56525311,Gre,1.226820143208492e-05
25121,81165,▁взя,1.7615976836203035e-08
25122,54427698,▁Blood,1.1812937438746432e-05
25123,3552728,icile,7.710808125833787e-07
25124,657662,▁Nouvelle,1.4273835468552897e-07
25125,79104033,Does,1.716866645694869e-05
25126,179424,▁nieuwe,3.8942019686550765e-08
25127,110056,ále,2.3886452863736352e-08
25128,21417201,angs,4.648369576939622e-06
25129,10354426,weak,2.2473150812317923e-06
25130,98765,▁aantal,2.1435864624254207e-08
25131,45456,▁Ев,9.865728368957619e-09
25132,4036123,▁Dresden,8.759964181120717e-07
25133,31064723,▁Lost,6.74225886516434e-06
25134,50759,ката,1.10166866041869e-08
25135,87416622,▁involve,1.8972823116504854e-05
25136,18643493,▁declaring,4.046366547574859e-06
25137,28655652,▁Political,6.219396314400236e-06
25138,361248,érez,7.840493316238125e-08
25139,1780013,kop,3.8633238189047335e-07
25140,2312908,notify,5.019914218230603e-07
25141,16260882,▁Curt,3.5292468508375635e-06
25142,62356,▁schließlich,1.353368880180221e-08
25143,2676129,ghan,5.808245730880452e-07
25144,50835,цена,1.1033181574180758e-08
25145,3557,▁kwiet,7.720080035282966e-10
25146,190531,ügel,4.135267273552147e-08
25147,6393556,▁Sob,1.3876515049216647e-06
25148,28349511,▁substr,6.152951753756953e-06
25149,418018,▁ellen,9.072624166963493e-08
25150,272117,ionario,5.9060023023927316e-08
25151,21518707,enson,4.6704003456790495e-06
25152,7973678,WIN,1.7305997282984259e-06
25153,76828,спорт,1.6674678351158832e-08
25154,21843271,emer,4.7408434172722904e-06
25155,9986693,nome,2.1675026496429617e-06
25156,72716614,▁smiled,1.578234692085403e-05
25157,9692902,▁Schmidt,2.1037385216236807e-06
25158,111535233,▁smoke,2.4207504231485345e-05
25159,6586976,▁Token,1.4296312035560316e-06
25160,36439143,▁vague,7.90871803140627e-06
25161,43090336,▁provision,9.352286833489875e-06
25162,5064953,yaml,1.099292733622338e-06
25163,251204,нитель,5.4521084767591285e-08
25164,12104186,onial,2.6270813798693164e-06
25165,133028,époque,2.8872274583458598e-08
25166,24727369,▁NC,5.366805390553132e-06
25167,44287885,▁NFL,9.612201765347425e-06
25168,198434,teck,4.306793257580377e-08
25169,9509642,▁allo,2.063963940030598e-06
25170,317201,▁précéd,6.884501285554658e-08
25171,9103849,central,1.9758910011001065e-06
25172,43864,▁majd,9.520202155402081e-09
25173,64391347,▁chrom,1.3975438639855994e-05
25174,3214148,▁Zum,6.975957212607442e-07
25175,620370,verso,1.3464453335643782e-07
25176,182194,▁verschiedenen,3.9543217935011095e-08
25177,11941,▁старо,2.5916636407454004e-09
25178,395142,▁quelle,8.576125570148388e-08
25179,422605,▁rép,9.172179992439578e-08
25180,8578726,ROW,1.8619187888884705e-06
25181,229656,▁ihnen,4.9844326696175e-08
25182,31311191,▁sensible,6.795752052854419e-06
25183,1797359,|$,3.900971417524924e-07
25184,1124034,▁schw,2.4395930397467677e-07
25185,22081196,▁BR,4.792482440111613e-06
25186,24773434,▁Options,5.3768032957211195e-06
25187,43575929,▁tens,9.457679490913916e-06
25188,1324267,▁conquist,2.8741768985336144e-07
25189,45256,▁ließ,9.82232055318431e-09
25190,3269349,ovis,7.095764954532564e-07
25191,4911,▁міста,1.065878916313597e-09
25192,549968,▁ela,1.1936454812607541e-07
25193,6983766,rifice,1.5157501396594876e-06
25194,1246847,▁lok,2.7061452436751363e-07
25195,8807396,▁Queensland,1.911549115052883e-06
25196,12289475,Binary,2.6672963337534193e-06
25197,213433,▁Rahmen,4.632330171972306e-08
25198,32910630,▁abol,7.142892820117645e-06
25199,56761,▁část,1.2319355155543896e-08
25200,11344103,▁Edinburgh,2.462113665687197e-06
25201,8851411,inde,1.921102090109194e-06
25202,22152319,▁calculating,4.807918910517838e-06
25203,32945285,▁Oregon,7.150414309395765e-06
25204,111256923,▁legit,2.4147100085445998e-05
25205,41461,▁Nachdem,8.998657248885775e-09
25206,36945321,athon,8.01857843826878e-06
25207,11138013,Private,2.417384081923591e-06
25208,550041,illaume,1.1938039197883267e-07
25209,10400782,▁observable,2.25737614477173e-06
25210,2288602,leans,4.967160699721301e-07
25211,14599386,▁remarked,3.1686372894571167e-06
25212,30906159,▁halt,6.707844280662945e-06
25213,231627,ницы,5.027211072062096e-08
25214,37027464,▁stamp,8.036406679324115e-06
25215,36077600,▁Adv,7.830249071715622e-06
25216,9013172,Louis,1.956210548545725e-06
25217,71287647,imming,1.547220523944334e-05
25218,427817,gruppe,9.28530076034482e-08
25219,50974203,▁Policy,1.1063394065076217e-05
25220,216635,▁vrij,4.701826085025373e-08
25221,201142,ftrag,4.365567440137437e-08
25222,47090454,▁offices,1.0220468759567357e-05
25223,25500988,▁participated,5.534710945706789e-06
25224,406195,▁escol,8.816018864019578e-08
25225,1167820,"▁""</",2.534625770819273e-07
25226,240063,▁nombreuses,5.2103052389939125e-08
25227,35725594,▁divid,7.753850013720126e-06
25228,79443485,▁advis,1.7242340806348097e-05
25229,5105,лтати,1.1079844976137065e-09
25230,1716430,▁==>,3.725323861389019e-07
25231,1509438,Orientation,3.2760703312615824e-07
25232,6872268,cid,1.4915507164440257e-06
25233,7824331,Cart,1.698185592986944e-06
25234,17402202,▁murm,3.7769578923295273e-06
25235,327662,▁assez,7.11154586595695e-08
25236,26370707,▁linking,5.723473956339521e-06
25237,46024878,building,9.98919712606506e-06
25238,5323960,▁reconna,1.1555073743223249e-06
25239,48177424,▁shook,1.0456383727122923e-05
25240,8999888,managed,1.953327401422062e-06
25241,1055794,landa,2.2914855723282383e-07
25242,1237184,▁León,2.6851727574842623e-07
25243,333369,▁création,7.235410068266086e-08
25244,126751,дой,2.75099202854133e-08
25245,13775311,ocity,2.9897808105401692e-06
25246,337052,▁wij,7.315345561012634e-08
25247,1658,▁wieś,3.598507927607297e-10
25248,6349,xtart,1.377981111723687e-09
25249,22416978,▁Move,4.8653602560915785e-06
25250,314052,lungen,6.816155679619583e-08
25251,171197,ствует,3.7156439184715714e-08
25252,111502336,orney,2.4200364296907875e-05
25253,14304094,optional,3.104547385780457e-06
25254,3983078,macro,8.644835801735958e-07
25255,4552925,Condition,9.881626481484592e-07
25256,23030770,▁squares,4.998577106387233e-06
25257,37629399,▁mistaken,8.167050097261647e-06
25258,451996,ánt,9.810079549136237e-08
25259,10066479,▁Ris,2.184819329589408e-06
25260,61107114,▁sentences,1.3262631734752888e-05
25261,1509985,erea,3.2772575350229825e-07
25262,332687,▁mij,7.220608003087388e-08
25263,9882208,Und,2.1448253214875907e-06
25264,73712,▁nombr,1.5998384581410683e-08
25265,1381820,zA,2.999089399593677e-07
25266,20832279,▁Independent,4.521418644850845e-06
25267,22004999,▁preview,4.775944713419219e-06
25268,3329809,imas,7.226986781615275e-07
25269,58574272,▁males,1.2712906040158392e-05
25270,15657636,inental,3.3983188946676367e-06
25271,94505535,Thank,2.0511394264189924e-05
25272,113329,▁popol,2.459682176886655e-08
25273,83164890,▁pover,1.8050031119637447e-05
25274,63067427,▁grasp,1.3688096262562998e-05
25275,16786724,▁imped,3.643375114146905e-06
25276,7677,▁campionato,1.6662090084584572e-09
25277,10270557,▁Wei,2.2291122307263342e-06
25278,36255594,▁titled,7.868880725519395e-06
25279,139845,▁Además,3.0351829984091826e-08
25280,11826838,▁Password,2.566886025423838e-06
25281,16761577,▁Pam,3.637917232430648e-06
25282,4711191,UILD,1.0225125550043517e-06
25283,4624,▁липня,1.0035887006788988e-09
25284,307317,werb,6.669979860002966e-08
25285,10405408,................,2.2583801675505663e-06
25286,799783,▁Río,1.7358416561312106e-07
25287,149363361,▁teeth,3.2417686287851064e-05
25288,10301429,bp,2.235812661169102e-06
25289,26544468,▁SW,5.7611868837224505e-06
25290,574963,ulaire,1.2478943990234467e-07
25291,26387402,▁seized,5.7270974237611974e-06
25292,6014140,▁Stef,1.305303405774436e-06
25293,1275406,úl,2.7681294342086323e-07
25294,6092518,▁viz,1.3223144946978381e-06
25295,897489,iony,1.947901858528556e-07
25296,438075,▁junt,9.50793944744612e-08
25297,60224,▁která,1.3070961485658739e-08
25298,14772,▁września,3.2061012730165862e-09
25299,2977906,<>,6.463219751911542e-07
25300,160784335,▁surg,3.489648396456981e-05
25301,276004,▁tutte,5.990365392348158e-08
25302,25721764,▁Hob,5.582627965382629e-06
25303,28376,повід,6.158700901917049e-09
25304,289337,▁wohl,6.27974359620092e-08
25305,41093179,▁trag,8.918825717858004e-06
25306,22862148,▁Crown,4.961979542830599e-06
25307,123822,▁trova,2.6874212823413196e-08
25308,4810,стову,1.043957969348076e-09
25309,14647923,▁Vienna,3.179171715228062e-06
25310,265017,esehen,5.7519045563974857e-08
25311,15977899,▁metropol,3.4678284811826723e-06
25312,48229973,▁reflected,1.0467788913678281e-05
25313,28542,тета,6.1947293890088955e-09
25314,327213,▁traduc,7.101800811315842e-08
25315,12970520,▁Bast,2.8151097132200845e-06
25316,42536,▁erschien,9.23197425866731e-09
25317,440797,woord,9.567017484713593e-08
25318,1666088,"()""",3.616062048306023e-07
25319,33894,talet,7.356322539102638e-09
25320,71408066,▁roads,1.549834086828137e-05
25321,109801,ведения,2.3831107898625384e-08
25322,122357,ührung,2.6556250572873707e-08
25323,92228610,▁cogn,2.0017212559541716e-05
25324,3931609,▁Valle,8.533127958234137e-07
25325,57468556,▁landing,1.2472922458030394e-05
25326,1361679,▁Regex,2.955375558719166e-07
25327,28186980,▁Iowa,6.1176761752296946e-06
25328,31747,dział,6.890339636776169e-09
25329,15253,▁erreichte,3.3104970699513937e-09
25330,6238950,aum,1.354095961094424e-06
25331,44147082,▁founder,9.58164201192578e-06
25332,23555752,apolis,5.112518716088748e-06
25333,2302302,Compiler,4.996895053526017e-07
25334,1031431,▁kop,2.238608341543982e-07
25335,1276884,▁marc,2.77133727179428e-07
25336,3966,▁територ,8.60776986784713e-10
25337,168189,))`,3.650358563548515e-08
25338,1029206,▁lei,2.2337792220392015e-07
25339,54270145,geon,1.1778742280753771e-05
25340,187181821,▁weapons,4.06257700104023e-05
25341,49891329,▁horn,1.0828368089587687e-05
25342,7478441,▁elif,1.6231139459977951e-06
25343,42241939,▁Capital,9.168151530096736e-06
25344,297500,će,6.45691259627968e-08
25345,1473270,▁forall,3.197571637217131e-07
25346,137655,▁эта,2.98765144013741e-08
25347,3488015,preview,7.57035562672688e-07
25348,151297567,▁DNA,3.2837484576429205e-05
25349,15852783,▁sid,3.440673419791206e-06
25350,16126970,orch,3.500182713708387e-06
25351,14360952,▁Ras,3.1168877937266508e-06
25352,7290722,▁arab,1.5823715871520465e-06
25353,45746000,Best,9.928669701828915e-06
25354,118257,▁счита,2.5666390349520878e-08
25355,2148109,▁López,4.662235986649327e-07
25356,506373,ança,1.0990272948288843e-07
25357,97681,▁funkc,2.1200594262762874e-08
25358,555446,▁tienen,1.2055348820010632e-07
25359,9760319,;&,2.1183706452036268e-06
25360,1778418,museum,3.8598620455968123e-07
25361,4043800,▁Err,8.776626271205301e-07
25362,53420813,▁resort,1.1594404045821892e-05
25363,44259799,Nov,9.60610600577838e-06
25364,6141422,▁kal,1.3329285738107276e-06
25365,22408549,MW,4.863530833695813e-06
25366,335345,шь,7.278296990250116e-08
25367,3928024,anchor,8.525347107256772e-07
25368,33660,▁роман,7.305535394647867e-09
25369,39486857,leading,8.57019107061494e-06
25370,171814,▁manten,3.729035229637637e-08
25371,8455936,▁Silva,1.8352685603944475e-06
25372,866989,dade,1.88170493947426e-07
25373,33790232,▁designated,7.333800827966814e-06
25374,223216,▁revista,4.844659502827446e-08
25375,43062704,Oct,9.346289609662634e-06
25376,11798128,percent,2.5606548334695797e-06
25377,2503,▁уні,5.432488144029593e-10
25378,3013314,identifier,6.540068948956608e-07
25379,21361943,mass,4.636376431519615e-06
25380,4126117,@@,8.955286329755874e-07
25381,32587284,ulsion,7.072714102122463e-06
25382,68058,germeister,1.4771245629499243e-08
25383,54201089,▁predicted,1.1763754430123564e-05
25384,85503,▁сви,1.8557492360326102e-08
25385,63553,жной,1.3793484579205462e-08
25386,306731,▁Ergeb,6.657261369981387e-08
25387,45286723,▁cust,9.828988644804327e-06
25388,24528210,▁removes,5.32358010464515e-06
25389,42105596,charg,9.138559770966834e-06
25390,317352,пример,6.887778575645543e-08
25391,51110215,▁forming,1.1092913984271013e-05
25392,47980713,asma,1.0413689752880007e-05
25393,2693372,stdout,5.84566977924941e-07
25394,19792036,Fun,4.295645262333475e-06
25395,33081049,yme,7.179880402899002e-06
25396,40810538,tered,8.857481575568086e-06
25397,6393977,ursive,1.3877428783738676e-06
25398,52805109,ighed,1.1460772216807446e-05
25399,58403,▁след,1.2675733323042762e-08
25400,134200,verband,2.9126644383890187e-08
25401,5507925,▁LOG,1.1954349684660088e-06
25402,33196677,rams,7.204976197510183e-06
25403,965787,éon,2.0961352086128281e-07
25404,12150900,endra,2.637220143399488e-06
25405,206665,▁Bereich,4.485438123395429e-08
25406,24863596,▁temporal,5.396371973149885e-06
25407,842633,▁langue,1.8288429014255247e-07
25408,12414151,▁Inn,2.6943558979501846e-06
25409,10778505,▁moreover,2.3393567967584375e-06
25410,12635042,▁tutorials,2.7422978771200943e-06
25411,9341198,Middle,2.027405009430002e-06
25412,3564,▁советский,7.735272770803623e-10
25413,92307837,▁maintenance,2.0034407914643078e-05
25414,37878224,asures,8.221054846060615e-06
25415,29229,▁válto,6.343835236190211e-09
25416,4992009,BASE,1.0834610350534968e-06
25417,58999823,▁disappear,1.280526723720913e-05
25418,21765,ския,4.723855551530327e-09
25419,109006,▁conocido,2.3658561830926483e-08
25420,50157,▁Нау,1.0886029078709241e-08
25421,14341064,▁Libert,3.112571320526153e-06
25422,14347051,▁Harold,3.113870733491327e-06
25423,68241464,▁lifetime,1.4811064487064415e-05
25424,1126315,▁Tür,2.4445437011357136e-07
25425,13518,▁zawod,2.93393426811794e-09
25426,22336690,omic,4.847934622527542e-06
25427,44046944,▁Retrieved,9.559908152646242e-06
25428,2729343,architecture,5.923740906308495e-07
25429,379224,čka,8.230642764408623e-08
25430,1697184,iformes,3.6835525202703637e-07
25431,14867028,development,3.226726062603116e-06
25432,320434,ordnung,6.954670019752212e-08
25433,8959206,Inf,1.944497817615613e-06
25434,818411,leben,1.7762716957424703e-07
25435,25218986,▁Stars,5.473505491388265e-06
25436,6252086,signal,1.3569469864344149e-06
25437,37817024,▁grammar,8.207772054433982e-06
25438,173249,▁corso,3.760180337454986e-08
25439,10876240,▁Wagner,2.3605691111314593e-06
25440,584314,▁geht,1.268189723288257e-07
25441,999428,▁royale,2.1691493251343222e-07
25442,5048790,warn,1.095784730990618e-06
25443,56938803,umbled,1.2357945354883605e-05
25444,13196423,▁instit,2.8641394922532734e-06
25445,34277,▁Ши,7.439448506308525e-09
25446,47162660,hh,1.0236140283295995e-05
25447,74241915,▁refuge,1.6113396844888246e-05
25448,230335931,▁favorite,4.999189829410781e-05
25449,531233,ierto,1.152983209835107e-07
25450,15827,▁condado,3.4350775012207897e-09
25451,43141541,▁Ther,9.363400319523236e-06
25452,122186,▁человека,2.651913689038753e-08
25453,90570394,▁Food,1.9657314886339952e-05
25454,2383,▁seizo,5.17204124938974e-10
25455,2771497,▁Initialize,6.015231559613897e-07
25456,167461,▁connu,3.6345581186070304e-08
25457,24836991,▁overlap,5.39059764845664e-06
25458,4232992,▁Emil,9.187246845294492e-07
25459,439594,▁Martí,9.540907683525948e-08
25460,5460,▁жовтня,1.1850333706113296e-09
25461,3878194,erva,8.417196534257573e-07
25462,32577322,▁boats,7.070551958818795e-06
25463,592943,ações,1.2869180254036511e-07
25464,36377,▁derrot,7.895230571928266e-09
25465,2474498,▁malloc,5.370627665771051e-07
25466,13447787,▁conject,2.9186953032734833e-06
25467,4136630,jk,8.978103648117114e-07
25468,1636548,▁sare,3.5519487044088465e-07
25469,143497,лемен,3.1144456700112446e-08
25470,23364436,▁sums,5.070995667676317e-06
25471,2043445,Authorization,4.4350742051444476e-07
25472,8473916,▁Kun,1.839170923032468e-06
25473,1838164,"]$,",3.9895342136564176e-07
25474,49264,gemeinde,1.0692213181281418e-08
25475,5688322,odot,1.2345881671762965e-06
25476,13751503,defin,2.9846135441505146e-06
25477,26078494,▁emission,5.660052315986691e-06
25478,25549,▁Крас,5.54513142596133e-09
25479,874516,▁appart,1.8980414709405449e-07
25480,58586475,▁stopping,1.27155545680378e-05
25481,30417,▁Сред,6.601677661883665e-09
25482,13510783,▁conjug,2.9323678970857604e-06
25483,83199570,▁insight,1.8057558034892536e-05
25484,8521479,▁Broadcast,1.8494939527405974e-06
25485,14104286,▁PMID,3.061181241510291e-06
25486,76867600,▁advantages,1.6683273098681947e-05
25487,16463382,enes,3.573197264308039e-06
25488,34797616,▁residence,7.552442523391709e-06
25489,232712,ljen,5.050759812119116e-08
25490,2440181,isseur,5.296146365076419e-07
25491,135954,▁pubblicato,2.9507330928222104e-08
25492,13314100,▁GitHub,2.889679999937052e-06
25493,15496547,▁Peru,3.363356286492104e-06
25494,24725157,▁galaxies,5.366325300110679e-06
25495,8062875,▁annotations,1.749958963016085e-06
25496,13164055,gas,2.8571143713485213e-06
25497,445813,▁répond,9.675884286673052e-08
25498,6171719,Js,1.3395042067831472e-06
25499,38009849,▁independently,8.249622614816424e-06
25500,21377551,NP,4.639763977462564e-06
25501,35652622,▁inqu,7.738012238057077e-06
25502,58540336,▁grounds,1.2705540601977977e-05
25503,3240425,Components,7.032988571361204e-07
25504,35077566,▁anten,7.613202613520398e-06
25505,164398,▁вз,3.5680790487502077e-08
25506,2272055,▁hos,4.931247243341254e-07
25507,752716,▁sint,1.6336878728810945e-07
25508,58320120,▁hiding,1.2657745124186303e-05
25509,11020,▁województ,2.3917706491093135e-09
25510,4736728,Messages,1.0280550819613667e-06
25511,126871,▁показа,2.753596497487729e-08
25512,7389032,===,1.6037086989954164e-06
25513,12762463,▁Abstract,2.769953213588348e-06
25514,122458,▁läng,2.657817151983923e-08
25515,12798694,▁Formula,2.777816756454762e-06
25516,2377384,dawn,5.159852334720595e-07
25517,64108107,▁designs,1.3913964491157834e-05
25518,1983676,Img,4.305352118096703e-07
25519,21985019,▁Portuguese,4.771608272623465e-06
25520,164559,▁incluy,3.5715733779199595e-08
25521,4501050,avigator,9.769037459322572e-07
25522,25154883,▁Brothers,5.459592635315684e-06
25523,34946310,▁continent,7.58471493218469e-06
25524,14170076,▁evidently,3.0754602425089207e-06
25525,22545355,race,4.893223081919229e-06
25526,3481,цького,7.555130335344392e-10
25527,42834476,▁reck,9.296755214771081e-06
25528,3681,▁серпня,7.98920849307748e-10
25529,25095597,▁Grey,5.446725256486002e-06
25530,97890593,▁appeal,2.1246084134419747e-05
25531,87163210,▁unlike,1.8917822809451126e-05
25532,787567,▁powershell,1.7093281622568736e-07
25533,6525418,▁racc,1.416270711939165e-06
25534,47538320,fers,1.0317673183663e-05
25535,95358203,▁burning,2.0696456541488902e-05
25536,169658,fasst,3.68224160423401e-08
25537,7773970,installed,1.6872552879361461e-06
25538,55118665,▁Give,1.1962904279953611e-05
25539,39667144,▁colonial,8.609320395026553e-06
25540,34690423,▁€,7.529177453410768e-06
25541,1057773,▁Rö,2.2957807756990072e-07
25542,28014214,▁christ,6.080179201730237e-06
25543,291889,nehm,6.335131969127663e-08
25544,155022,там,3.364583208404937e-08
25545,321369,▁corpo,6.974963173626234e-08
25546,54805,▁convirti,1.1894826717280937e-08
25547,19871465,yter,4.312884459328766e-06
25548,12975757,Sym,2.8162463468761086e-06
25549,55062962,▁Greece,1.1950814552143508e-05
25550,63995393,▁moth,1.388950114842247e-05
25551,3790434,▁Johan,8.226723038644294e-07
25552,18377504,▁monarch,3.988636540026225e-06
25553,26237455,▁Download,5.694553065002396e-06
25554,109042296,▁craft,2.3666439481333023e-05
25555,251320,už,5.454626130073981e-08
25556,44683421,▁Luke,9.698048534445983e-06
25557,10675583,▁suffix,2.317018700683335e-06
25558,3594340,\/,7.801122427331733e-07
25559,83609868,Have,1.8146608734873322e-05
25560,14601,▁карь,3.1689875905304073e-09
25561,146653656,▁comfortable,3.182957441065099e-05
25562,124902326,▁tips,2.7108685783328774e-05
25563,1340,▁Після,2.9083236568116877e-10
25564,844,▁броја,1.8318098256336303e-10
25565,448131,▁информа,9.726193945154317e-08
25566,4454870,MQ,9.668808812702003e-07
25567,101889,бран,2.211389470663329e-08
25568,6008474,▁tx,1.3040736623535783e-06
25569,51300809,▁slaves,1.1134280330468503e-05
25570,14694904,▁firewall,3.189368428192291e-06
25571,21185771,▁Forces,4.598140222917538e-06
25572,1816570,atif,3.942666794965976e-07
25573,117248,▁Quellen,2.5447397918944536e-08
25574,111244,▁théâtre,2.4144295289429807e-08
25575,136949,льных,2.9723284811694318e-08
25576,63041,▁расположен,1.3682360570825792e-08
25577,22187916,▁Details,4.815644850608251e-06
25578,49196,ką,1.0677454523918493e-08
25579,9626458,▁longitud,2.0893175770674723e-06
25580,5772410,INST,1.2528385492400265e-06
25581,19805928,▁naval,4.298660369217089e-06
25582,7754,Fernseh,1.6829210175311812e-09
25583,7985236,essel,1.7331082659719654e-06
25584,4624023,Grad,1.0035936925777129e-06
25585,163407,▁belang,3.546570476034533e-08
25586,372994,▁aggi,8.095427418274766e-08
25587,169319,ZygoteInit,3.674883979460434e-08
25588,108165,łów,2.3476031965599717e-08
25589,32375396,▁Sug,7.0267261257795894e-06
25590,16614363,sil,3.6059660414743887e-06
25591,21879544,▁exterior,4.7487160757800165e-06
25592,5417,щі,1.1757006902200683e-09
25593,21345031,ORD,4.632705866617824e-06
25594,11557911,enser,2.508518357061495e-06
25595,481092,▁rapide,1.0441576453006332e-07
25596,40863,▁темпера,8.868867879723582e-09
25597,49187,incie,1.0675501172208694e-08
25598,11799675,Si,2.560990592924586e-06
25599,584781,avam,1.2692032957865638e-07
25600,54231951,arded,1.1770452690175543e-05
25601,17302684,▁Added,3.755358597278887e-06
25602,2758531,Endpoint,5.987090272648061e-07
25603,8688444,hardt,1.88573188254355e-06
25604,106240,стран,2.3058231738781622e-08
25605,246840,▁estilo,5.357392622741769e-08
25606,22936071,▁Haz,4.97802372265765e-06
25607,72921,▁musste,1.5826706670027247e-08
25608,9866782,uo,2.1414772766569955e-06
25609,18868090,iii,4.095112873571048e-06
25610,92729,▁ří,2.0125816744215746e-08
25611,397656,anzen,8.630689194575437e-08
25612,130463,жений,2.8315569346165913e-08
25613,48083489,aha,1.0435996161249595e-05
25614,7443055,ARNING,1.6154338011530236e-06
25615,18990172,▁renov,4.121609438397233e-06
25616,51838860,▁divine,1.1251058423891726e-05
25617,79503015,▁convinced,1.725526114271302e-05
25618,240386953,▁humans,5.217336285065517e-05
25619,29651976,▁departure,6.435637557612866e-06
25620,27817205,▁Mediter,6.0374205498418185e-06
25621,8479256,qa,1.8403299117136153e-06
25622,26996740,▁possessed,5.85934758199958e-06
25623,15630,▁церкви,3.3923208026840807e-09
25624,3508862,giv,7.615601763498189e-07
25625,9554,▁свої,2.07359135949096e-09
25626,4319,▁Ortste,9.37391781624603e-10
25627,31131461,Rich,6.756743619209735e-06
25628,111635,puis,2.4229157569266626e-08
25629,2569982,increment,5.577865259835982e-07
25630,783787,▁Hannover,1.7011240850757182e-07
25631,49015,▁ucz,1.0638170450643649e-08
25632,4982645,Done,1.0814286811189904e-06
25633,226895,▁alguns,4.924508179942447e-08
25634,5248670,FIX,1.1391665020744627e-06
25635,16497734,▁Heritage,3.580652990745262e-06
25636,567528,removeClass,1.231757543509719e-07
25637,74794,фер,1.623322086474428e-08
25638,2684204,▁abc,5.825771636498925e-07
25639,87297318,Dr,1.894692948623976e-05
25640,35797,▁семей,7.769347906185672e-09
25641,1337784,{:,2.9035140708240055e-07
25642,309753,▁seule,6.722850579614856e-08
25643,45578,zeichnungen,9.892207136579336e-09
25644,57137262,addy,1.240101871343638e-05
25645,66637,▁París,1.4462833098429884e-08
25646,96650,üsseld,2.0976826972451465e-08
25647,31085816,▁reception,6.7468368704548716e-06
25648,52385680,folio,1.136973973299753e-05
25649,5879750,tiny,1.2761355239655614e-06
25650,29716,▁recensement,6.449533267598218e-09
25651,13457250,▁Nur,2.9207491440767973e-06
25652,181521,▁kier,3.939715063493391e-08
25653,30738,▁gmina,6.671347206199826e-09
25654,330161,staat,7.165783931765699e-08
25655,108082,ándose,2.3458017722053795e-08
25656,134858,ческая,2.9269456097784374e-08
25657,70006612,▁speaker,1.5194170583047537e-05
25658,15391691,▁exponential,3.3405984368384733e-06
25659,836269,▁Dieu,1.8150305344464578e-07
25660,18209,▁приз,3.9520645870808975e-09
25661,5586537,▁Rafael,1.2124968445338654e-06
25662,916608,▁ggplot,1.9893975600170505e-07
25663,9764542,▁Template,2.11928720123368e-06
25664,2647868,oure,5.746908316801978e-07
25665,10370639,▁Inner,2.2508339358174555e-06
25666,3627746,ogne,7.873626502017891e-07
25667,45625819,igare,9.902585728291655e-06
25668,1718788,▁Arte,3.7304416428686923e-07
25669,23258750,▁Cov,5.0480576755872275e-06
25670,105711,▁aufgrund,2.2943418066061218e-08
25671,50967,▁Бы,1.1061830732591142e-08
25672,38826949,▁ceremony,8.426965246158276e-06
25673,14472230,▁Spart,3.1410394683447624e-06
